Product_Name,Appellation,Rating,Price
Soutiran 2015 Millésimé Grand Cru Brut  (Champagne),Champagne,93,N/A
Synne 2020 Superiority Complex Cabernet Sauvignon (Walla Walla Valley (WA)),Columbia Valley,93,$49
Taub Family Vineyards 2019 Beckstoffer Vineyard Georges III Cabernet Sauvignon (Rutherford),Napa,93,$150
Blue Rock 2020 Gapstone Vineyard Pinot Noir (Petaluma Gap),Sonoma,93,$60
Domaine des Marrans 2020 Corcelette  (Morgon),Beaujolais,93,$25
Gary Farrell 2019 Westside Farms Chardonnay (Russian River Valley),Sonoma,93,$55
Midnight 2019 Gemini Reserve Red (Paso Robles),Central Coast,93,$65
Monte Zovo 2018  Amarone della Valpolicella,Veneto,93,$50
Rotari 2016 Blanc de Blancs Extra Brut Chardonnay (Trento),Northeastern Italy,93,$30
Ana Diogo-Draper 2020 Tempranillo (Amador County),Sierra Foothills,93,$27
Champagne Virginie T NV Blanc de Blancs Grand Cru Brut Chardonnay (Champagne),Champagne,93,$80
Granbazán 2021 Etiqueta Verde Albariño (Rías Baixas),Galicia,93,$20
Castoro Cellars 2020 Whale Rock Vineyard Reserve Syrah (Paso Robles),Central Coast,93,$30
De Loach 2019 Maffei Vineyard Olivet Bench Zinfandel (Russian River Valley),Sonoma,93,$55
Domaine Filliatreau 2018 Vieilles Vignes  (Saumur-Champigny),Loire Valley,93,$32
Ridge 2021 Adelaida Vineyard Grenache Blanc (Paso Robles),Central Coast,93,$35
Soutiran NV Signature Grand Cru Brut  (Champagne),Champagne,93,$55
Stolpman 2020 Hilltops Syrah (Ballard Canyon),Central Coast,93,N/A
Tablas Creek 2021 Patelin de Tablas Blanc White (Paso Robles),Central Coast,93,$28
CheckMate 2019 Fool's Mate Chardonnay (Okanagan Valley),British Columbia,93,$80
Gary Farrell 2019 Toboni Vineyard Pinot Noir (Russian River Valley),Sonoma,93,$60
Ten Acre 2019 Twenty Leaf Pinot Noir (Russian River Valley),Sonoma,93,$68
DK Wine Group 2019 Convene by Dan Kosta Pinot Noir (Sonoma Coast),Sonoma,93,$62
Jaffurs 2021 State Street Syrah (Central Coast),Central Coast,93,$25
Marimar 2021 Acero Don Miguel Vineyard Estate Grown & Bottled Chardonnay (Russian River Valley),Sonoma,93,$34
Stolpman 2020 Angeli Syrah (Ballard Canyon),Central Coast,93,$72
Medlock Ames 2019 Secret Ingredient Malbec (Alexander Valley),Sonoma,93,$70
Canvasback 2019 Grand Passage Cabernet Sauvignon (Red Mountain),Columbia Valley,93,$88
Clos Gebrat 2020 Red (Priorat),Catalonia,93,$23
Cobden Wini 2019 Hogan's Run Vineyard Reserve Pinot Noir (Russian River Valley),Sonoma,93,$75
Zinio 2017 Terroir De Zinio Reserva  (Rioja),Northern Spain,93,$34
Charles Heidsieck NV Brut Réserve  (Champagne),Champagne,93,$80
Forget-Brimont NV Blanc de Blancs Premier Cru Brut Chardonnay (Champagne),Champagne,93,$54
Pali Wine Co. 2020 Pinot Noir (Santa Barbara County-Sonoma County),California Other,93,$25
Patz & Hall 2020 Hyde Vineyard Chardonnay (Carneros),Napa-Sonoma,93,$65
Taub Family Vineyards 2019 Cabernet Sauvignon (Howell Mountain),Napa,93,$85
Tower 15 2020 Star Lane Vineyard Cabernet Sauvignon (Happy Canyon of Santa Barbara),Central Coast,93,$95
Trig Point 2020 Signpost Chardonnay (Russian River Valley),Sonoma,93,$25
Bernardus 2017 Marinus Red (Carmel Valley),Central Coast,93,$75
Blue Rock 2019 Cabernet Sauvignon (Sonoma County),Sonoma,93,$55
Cuvaison 2019 Arcilla Estate Grown Merlot (Carneros-Napa Valley),Napa,93,$70
Davies Vineyard 2019 J. Davies Estate Grown Cabernet Sauvignon (Diamond Mountain District),Napa,93,$135
Domaine des Marrans 2020 Clos du Pavillon  (Fleurie),Beaujolais,93,$30
Duckhorn 2019 Rector Creek Vineyard Merlot (Napa Valley),Napa,93,$105
Head High 2019 Zinfandel (Sonoma County),Sonoma,93,$25
Rotari 2013 Flavio Riserva Chardonnay (Trento),Northeastern Italy,93,$50
Trig Point 2020 Diamond Dust Vineyard Merlot (Alexander Valley),Sonoma,93,$25
Besserat de Bellefon 2008 Cuvée des Moines Millésime Brut  (Champagne),Champagne,93,$144
MacRostie 2019 Gap's Crown Vineyard Pinot Noir (Petaluma Gap),Sonoma,93,$66
MacRostie 2019 Manzana Vineyard Pinot Noir (Green Valley),Sonoma,93,$58
Allegrini 2019 La Grola Red (Veronese),Veneto,93,$42
El Lugar 2020 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),Central Coast,93,$60
Bouchaine 2019 Dijon Clone Estate Selection Pinot Noir (Carneros-Napa Valley),Napa,93,$65
Eleven Eleven 2019 Estate XI Cabernet Sauvignon (Oak Knoll District),Napa,93,N/A
Piper-Heidsieck NV Essentiel Extra Brut  (Champagne),Champagne,93,$70
San Simeon 2021 Pinot Noir (Monterey),Central Coast,93,$30
Williams Selyem 2020 Fanucchi Wood Road Zinfandel (Russian River Valley),Sonoma,93,$65
Patz & Hall 2020 Chardonnay (Sonoma Coast),Sonoma,93,$42
El Lugar 2020 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),Central Coast,93,$60
Domaine Haute Févrié 2015 Monnières-Saint Fiacre  (Muscadet Sèvre et Maine),Loire Valley,93,$26
Marqués de Cáceres 2017 Reserva  (Rioja),Northern Spain,93,$30
Matarromera NV Esencia  (Ribera del Duero),Northern Spain,93,$200
Nicholson Ranch 2019 Dry Farmed Pinot Noir (Sonoma Coast),Sonoma,93,$90
Solar De Alarcos 2018 Crianza  (Rioja),Northern Spain,93,$20
Calcu 2018 Winemaker's Selection Red (Colchagua Valley),Chile,93,$45
Bernard Lonclas 2014 Brut  (Champagne),Champagne,93,$71
Champagne Virginie T 2009 Special Macaron Millésimé Extra Dry  (Champagne),Champagne,93,$90
Colin 2014 Les Grandes Terres Brut Grand Cru Chardonnay (Champagne),Champagne,93,$82
Davies Vineyard 2020 Nobles Vineyard Pinot Noir (Fort Ross-Seaview),Sonoma,93,$75
Ferrari Ranch 2020 Pinot Noir (Santa Cruz Mountains),Central Coast,93,$58
Grey Stack 2019 Four Brothers Vineyard Pinot Noir (Bennett Valley),Sonoma,93,$50
Montaudon NV Classe M Brut  (Champagne),Champagne,93,$80
Pali Wine Co. 2020 Summit Pinot Noir (Sta. Rita Hills),Central Coast,93,$43
Medlock Ames 2019 Fifty Tons Cabernet Sauvignon (Alexander Valley),Sonoma,93,$110
Pol Roger NV Pure Extra Brut  (Champagne),Champagne,93,N/A
Domaine de Leyre-Loup 2019 Morgon Réserve Louis Leyre-Loup  (Morgon),Beaujolais,93,$31
Le Brun de Neuville NV Autolyse Noirs et Blancs Brut  (Champagne),Champagne,93,$125
MacRostie 2021 Rosé of Pinot Noir (Sonoma Coast),Sonoma,93,$30
Paltrinieri 2021 Solco  (Lambrusco dell'Emilia),Central Italy,93,$15
Robert Mondavi 2019 Estates Red (Oakville),Napa,93,$75
Stolpman 2021 La Cuadrilla Red (Ballard Canyon),Central Coast,93,$22
Bishop's Peak 2021 Pinot Noir,California Other,93,$24
De Loach 2019 Forgotten Vines Zinfandel (Sonoma County),Sonoma,93,$40
Mamete Prevostini 2019 Garof Grumello  (Valtellina Superiore),Lombardy,93,$43
Rusack 2020 Icon Sauvignon Blanc (Ballard Canyon),Central Coast,93,$75
Daou 2021 Pessimist Red (Paso Robles),Central Coast,93,$30
Groth 2020 Hillview Estate Chardonnay (Napa Valley),Napa,93,$40
Mure 2018 Clos Saint Landelin Grand Cru Pinot Gris (Alsace),Alsace,93,$40
Domaine Laporte 2021 Le Rochoy  (Sancerre),Loire Valley,93,N/A
Beckstone 2019 Cabernet Sauvignon (Horse Heaven Hills),Columbia Valley,93,$20
Domaine Laporte 2021 Le Rochoy  (Sancerre),Loire Valley,93,N/A
Beckstone 2019 Cabernet Sauvignon (Horse Heaven Hills),Columbia Valley,93,$20
Broadside 2019 Blackletter Cabernet Sauvignon (Paso Robles),Central Coast,93,$75
Gary Farrell 2019 Rochioli-Allen Vineyards Chardonnay (Russian River Valley),Sonoma,93,$65
Hendry 2019 Primitivo (Napa Valley),Napa,93,$38
Iron Horse 2018 Brut X Sparkling (Green Valley),Sonoma,93,$59
Talley 2020 Estate Chardonnay,California Other,93,$38
Taub Family Vineyards 2018 Cabernet Sauvignon (Rutherford),Napa,93,$70
Tirriddis NV Barrel Fermented Blanc de Blanc Chardonnay (Columbia Valley (WA)),Columbia Valley,93,$36
Planeta 2019 Eruzione 1614 Carricante (Sicilia),Sicily & Sardinia,93,$35
Portalupi 2019 Graziano Vineyard Nebbiolo (Mendocino County),Mendocino County,93,$125
Tedeschi 2017 Maternigo  (Valpolicella Superiore),Veneto,93,$22
Château des Moriers 2015 Vieilles Vignes  (Moulin-à-Vent),Beaujolais,93,$50
Cobden Wini 2019 Sentinel Oak Vineyard Reserve Pinot Noir (Moon Mountain District Sonoma County),Sonoma,93,$75
Maquis 2018 Lien Red (Colchagua Valley),Chile,93,$35
Albert Bichot 2020 Domaine de Rochegrès  (Moulin-à-Vent),Beaujolais,93,$29
Château de la Dauphine 2020  Fronsac,Bordeaux,93,N/A
Flanagan 2021 Pinot Noir (Sonoma Coast),Sonoma,93,$64
Gosset NV Grand Blanc de Blancs Brut Chardonnay (Champagne),Champagne,93,$69
MacRostie 2020 Kent Ritchie Vineyard Chardonnay (Russian River Valley),Sonoma,93,$52
MacRostie 2020 Wildcat Mountain Chardonnay (Sonoma Coast),Sonoma,93,$48
Stag's Leap Wine Cellars 2020 Karia Chardonnay (Napa Valley),Napa,93,$36
Tablas Creek 2020 Esprit de Tablas Blanc White (Adelaida District),Central Coast,93,$50
Clementine Carter 2020 Grenache (Sta. Rita Hills),Central Coast,93,$45
Flanagan 2019 The Beauty of Three Cabernet Sauvignon (Sonoma County),Sonoma,93,$54
Hanna 2019 Red Ranch Cabernet Sauvignon (Alexander Valley),Sonoma,93,$44
J. de Telmont 2017 Réserve de la Terre Brut  (Champagne),Champagne,93,$96
Lone Madrone 2019 Tannat (Adelaida District),Central Coast,93,$60
Louis Brison 2014 Cuvée Tendresse Chardonnay (Champagne),Champagne,93,$50
Naidu Wines 2021 Pinot Noir (Russian River Valley),Sonoma,93,$60
Pali Wine Co. 2019 Pali Vineyard Pinot Noir (Sta. Rita Hills),Central Coast,93,$79
Pasqua 2013 Mai Dire Mai  (Amarone della Valpolicella),Veneto,93,$120
Pierre Sparr NV Brut Rose Pinot Noir (Crémant d'Alsace),Alsace,93,$22
Stolpman 2020 Sangiovese (Ballard Canyon),Central Coast,93,$36
Taub Family Vineyards 2019 Cabernet Sauvignon (Rutherford),Napa,93,$70
Château de la Chaize 2019 La Chapelle des Bois  (Fleurie),Beaujolais,93,$40
Goldschmidt 2019 Forefathers Lone Tree Cabernet Sauvignon (Alexander Valley),Sonoma,93,$50
Lasseter 2019 Reminiscence Cabernet Sauvignon (Sonoma Valley),Sonoma,93,$125
Mamete Prevostini 2017 Riserva  (Valtellina Superiore),Lombardy,93,$80
Stolpman 2020 Pliocene Mourvèdre (Ballard Canyon),Central Coast,93,$65
Balletto 2019 Sexton Hill Vineyard Pinot Noir (Russian River Valley),Sonoma,93,$52
Papapietro Perry 2019 Leras Family Pinot Noir (Russian River Valley),Sonoma,93,$66
Domaine Schoffit 2018 Clos Saint-Théobald Grand Cru Vendages Tardives Gewurztraminer (Alsace),Alsace,93,$60
Ruhlmann 2020 Bouquet Printanier Sylvaner (Alsace),Alsace,93,$14
Hoi Polloi 2018 Touch of Evil Reserve Cabernet Sauvignon (Paso Robles),Central Coast,93,$75
Bouchaine 2021 Estate Selection Vin Gris of Pinot Noir (Carneros),Napa-Sonoma,93,$29
Gérard Bertrand 2020 Cote des Roses Sauvignon Blanc (Pays d'Oc),Languedoc-Roussillon,93,$17
Hearst Ranch 2020 Lone Tree Cabernet Franc (Paso Robles),Central Coast,93,$49
Monte del Frà 2017 Tenuta Lena di Mezzo  (Amarone della Valpolicella Classico),Veneto,93,N/A
Outerbound 2019 Pinot Noir (Russian River Valley),Sonoma,93,$39
Portalupi 2020 Pauli Ranch Barbera (Mendocino County),Mendocino County,93,$48
Summerland 2019 Clone 115 Theresa Noelle Vineyard Pinot Noir (Sta. Rita Hills),Central Coast,93,$75
Bravium 2021 Pinot Noir (Anderson Valley),Mendocino County,93,$40
Tornatore 2021 Pietrarizzo Bianco  (Etna),Sicily & Sardinia,93,$60
Von Strasser 2019 Von Strasser Cabernet Sauvignon (Diamond Mountain District),Napa,93,$58
Grifalco 2017 Daginestra  (Aglianico del Vulture Superiore),Southern Italy,92,$43
Comartin 2020 Tierra Alta Vineyard Syrah (Ballard Canyon),Central Coast,92,$55
Pasqua 2017  Amarone della Valpolicella,Veneto,92,$55
Phelps Creek 2021 Underwood Mountain Vineyards Riesling (Columbia Gorge (WA)),Washington Other,92,$24
Schramsberg 2018 Querencia Brut Rosé Sparkling (Napa Valley),Napa,92,$70
Storm Wines 2020 Donnachadh Vineyard Syrah (Sta. Rita Hills),Central Coast,92,$50
Cadre 2021 Band of Stones Grüner Veltliner (Edna Valley),Central Coast,92,$28
Champagne Virginie T NV Extra Brut  (Champagne),Champagne,92,$60
Bella Union 2019 Cabernet Sauvignon (Rutherford),Napa,92,$185
Beltane Ranch 2021 Drummond Block Estate Grown Sauvignon Blanc (Sonoma Valley),Sonoma,92,$34
Bernardus 2021 Rosella's Vineyard Chardonnay (Santa Lucia Highlands),Central Coast,92,$50
Domaine du Mont Verrier 2020  Moulin-à-Vent,Beaujolais,92,$20
Hearst Ranch 2020 The Pergola Petite Sirah (Paso Robles),Central Coast,92,$35
Marco Lucchesi 2018 Cabernet Sauvignon (Happy Canyon of Santa Barbara),Central Coast,92,$90
Medlock Ames 2019 Yarrow Merlot (Alexander Valley),Sonoma,92,$70
Pardon et Fils 2020 Côte du Py  (Morgon),Beaujolais,92,$27
Philippe Fontaine 2017 Cuvée des Lys Brut Pinot Blanc (Champagne),Champagne,92,$78
Smith-Madrone 2018 Estate Bottled Riesling (Spring Mountain District),Napa,92,$34
Tedeschi 2016 Ansari  (Amarone della Valpolicella),Veneto,92,$75
Thacher 2019 Constant Variable Red (Central Coast),Central Coast,92,$52
Besserat de Bellefon NV Blanc de Blancs Brut Grand Cru Chardonnay (Champagne),Champagne,92,$120
Château du Coudray Montpensier 2020 Le Grand Bouqueteau Réserve  (Chinon),Loire Valley,92,$22
Château la Croix St-Pierre 2020  Blaye Côtes de Bordeaux,Bordeaux,92,$16
Domaine Filliatreau 2020  Saumur-Champigny,Loire Valley,92,$22
Shared Notes 2021 Les Pierres Qui Décident Sauvignon Blanc (Russian River Valley),Sonoma,92,$75
Soutiran NV Brut Nature  (Champagne),Champagne,92,$65
Stolpman 2021 Pliocene Mourvèdre (Ballard Canyon),Central Coast,92,$65
Tablas Creek 2020 Mourvèdre (Adelaida District),Central Coast,92,$45
Talley 2020 Rosemary's Pinot Noir (Arroyo Grande Valley),Central Coast,92,$90
Talley 2021 Estate Grüner Veltliner (Edna Valley),Central Coast,92,$34
Buena Vista 2019 The Sheriff Of Buena Vista Red (Sonoma County),Sonoma,92,$50
Raymond 2019 Reserve Collection Merlot (Napa Valley),Napa,92,$25
Château Hyot 2020  Castillon Côtes de Bordeaux,Bordeaux,92,$30
Neirano 2018 Terzetto  (Barolo),Piedmont,92,$38
Raymond 2019 District Collection Cabernet Sauvignon (Oakville),Napa,92,$108
TerraNoble 2018 Andes CA1 Carmenere (Colchagua Valley),Chile,92,$30
Balletto 2019 18 Barrels Pinot Noir (Sonoma Coast),Sonoma,92,$48
Hall 2018 Ellie's Cabernet Sauvignon (Napa Valley),Napa,92,$85
Talbott 2020 Sleepy Hollow Vineyard Chardonnay (Santa Lucia Highlands),Central Coast,92,$45
Matt Parish 2020 The 24 Zinfandel (Contra Costa County),Central Coast,92,$30
Arnaud Combier 2020  Fleurie,Beaujolais,92,$33
Burtech Family 2019 Merlot (Sonoma Valley),Sonoma,92,$58
Pierre Sparr NV Brut Réserve Sparkling (Crémant d'Alsace),Alsace,92,$22
Terras Gauda 2021 O Rosal White (Rías Baixas),Galicia,92,N/A
Christophe Mittnacht 2018 Crémant Rosé Pinot Noir (Crémant d'Alsace),Alsace,92,$23
Epiphany 2019 Inspiration Red (Santa Barbara County),Central Coast,92,$35
Frei Brothers 2018 Sonoma Reserve Cabernet Sauvignon (Alexander Valley),Sonoma,92,$27
Lone Madrone 2018 Oveja Negra Red (Paso Robles Willow Creek District),Central Coast,92,$60
Migration 2020 Keefer Ranch Chardonnay (Sonoma Coast),Sonoma,92,$58
Pierre Sparr 2020 Grande Réserve Gewurztraminer (Alsace),Alsace,92,$21
Pine Ridge 2019 Cabernet Sauvignon (Napa Valley),Napa,92,$65
Pope Valley Winery 2019 Merlot (Napa Valley),Napa,92,$48
Riverbench 2018 Blanc de Noirs Sparkling (Santa Maria Valley),Central Coast,92,$48
Taub Family Vineyards 2018 Morisoli-Borges Vineyard Cabernet Sauvignon (Rutherford),Napa,92,$125
Domaine de Leyre-Loup 2019 Fleurie Réserve Louis Leyre-Loup  (Fleurie),Beaujolais,92,$31
Domaine des Marrans 2020 Les Marrans  (Fleurie),Beaujolais,92,$23
Eleven Eleven 2019 Calesa Vineyard Pinot Noir (Petaluma Gap),Sonoma,92,$65
Gosset NV Grande Réserve Brut  (Champagne),Champagne,92,$56
Rusack 2018 Zinfandel (Ballard Canyon),Central Coast,92,$48
Taub Family Vineyards 2018 Merlot (Oakville),Napa,92,$100
Vignobles Bulliat 2021 Nature  (Morgon),Beaujolais,92,$30
Artesa 2019 Estate Cabernet Sauvignon (Mount Veeder),Napa,92,$125
Besserat de Bellefon NV Bleu Brut  (Champagne),Champagne,92,$75
Château de la Chaize 2019 Brulhié  (Côte de Brouilly),Beaujolais,92,$40
Château de la Chapelle 2020  Blaye Côtes de Bordeaux,Bordeaux,92,$22
Allegrini 2019 Palazzo della Torre  (Valpolicella),Veneto,92,$23
CheckMate 2019 Capture Border Vista Vineyard Chardonnay (Okanagan Valley),British Columbia,92,$80
J. Lohr 2020 Pure Paso Red (Paso Robles),Central Coast,92,$27
Screen Door Cellars 2020 Asern Vineyard Chardonnay (Green Valley),Sonoma,92,$40
Taub Family Vineyards 2018 Heritance Cabernet Sauvignon (Napa Valley),Napa,92,$47
Tribe and Arrow 2019 Soda Creek Vineyard Reserve Cabernet Sauvignon (Napa Valley),Napa,92,$95
Williams Selyem 2020 Papera Vineyard Zinfandel (Russian River Valley),Sonoma,92,$65
DK Wine Group 2019 Convene by Dan Kosta Pinot Noir (Russian River Valley),Sonoma,92,$62
Ferghettina NV Eronero Rosé Brut  (Franciacorta),Lombardy,92,$37
Planeta 2020  Etna,Sicily & Sardinia,92,$32
Ron Noble 2020 Richard Dinner Vineyard Chardonnay (Sonoma County),Sonoma,92,$68
Ruggeri & C. NV Brut  (Valdobbiadene Superiore di Cartizze),Veneto,92,$40
Sleight of Hand 2019 The Conjurer Red (Columbia Valley (WA)),Columbia Valley,92,$35
Vinos Finos de California 2018 Le Leona de la Suerte Eden Rift Vineyard Chardonnay (Cienega Valley),Central Coast,92,$45
Bodegas Muriel 2017 Fincas de la Villa Reserva  (Rioja),Northern Spain,92,$22
Cairats 2020 Origen Red (Montsant),Catalonia,92,$18
Casa Primicia 2018 Crianza  (Rioja),Northern Spain,92,$25
Christophe Mittnacht 2019 Gewurztraminer (Alsace),Alsace,92,$26
Domaine Haute Févrié 2020 Terroir des Gras Moutons Sur Lie  (Muscadet Sèvre et Maine),Loire Valley,92,$21
Easton 2020 Zinfandel (Amador County),Sierra Foothills,92,$28
Fillaboa 2019 Selección Finca Monte Alto Albariño (Rías Baixas),Galicia,92,$26
Lagana 2019 Eritage Vineyard Malbec (Walla Walla Valley (WA)),Columbia Valley,92,$40
Sparkman 2019 Darkness Syrah (Yakima Valley),Columbia Valley,92,$70
Tarón 2016 Cepas Centenarias  (Rioja),Northern Spain,92,$37
Zinio 2019 Terroir De Zinio 200  (Rioja),Northern Spain,92,$26
Ca' Rugate 2018 Punta 470  (Amarone della Valpolicella),Veneto,92,$75
Cuda Ridge 2020 Little Dog Vineyard Carménère (Livermore Valley),Central Coast,92,$50
Forget-Brimont 2011 Vintage Brut Premier Cru  (Champagne),Champagne,92,$95
Medlock Ames 2019 Bell Mountain Cabernet Sauvignon (Alexander Valley),Sonoma,92,$70
Alta Cellars 2020 Cabernet Sauvignon (Columbia Valley (WA)),Columbia Valley,92,$55
Alta Cellars 2020 Reserve Cabernet Sauvignon (Wahluke Slope),Columbia Valley,92,$64
Cenyth 2021 Rosé of Cabernet Franc (Sonoma County),Sonoma,92,$30
Domaine de la Pirolette 2020 L'Age de Raisin  (Saint-Amour),Beaujolais,92,$24
Emeritus 2020 Estate Pinot Noir (Russian River Valley),Sonoma,92,$38
Grosgrain 2021 Skin Contact Les Collines Vineyard Sémillon (Walla Walla Valley (WA)),Columbia Valley,92,$36
J. Cage Cellars 2019 van der Kamp Vineyards Pinot Noir (Sonoma Mountain),Sonoma,92,$54
J. Cage Cellars 2021 Tzabaco Rancho Vineyard Sauvignon Blanc (Dry Creek Valley),Sonoma,92,$32
Kenzo Estate 2019 Asuka Cabernet Franc (Napa Valley),Napa,92,$160
Lasseter 2020 Voilà Sauvignon Blanc-Sémillon (Sonoma Valley),Sonoma,92,$55
Smith-Madrone 2019 Estate Bottled Cabernet Sauvignon (Spring Mountain District),Napa,92,$62
Squawking Magpie 2013 Big Red Red (Hawke's Bay),New Zealand,92,$93
Burgess 2016 Contadina Cabernet Sauvignon (Napa Valley),Napa,92,$60
Thacher 2019 Solo Concert Syrah (Monterey),Central Coast,92,$52
Bisol NV Jeio Brut  (Valdobbiadene Prosecco Superiore),Veneto,92,$22
Castoro Cellars 2020 Whale Rock Vineyard Reserve Charbono (Paso Robles),Central Coast,92,$30
Château Laulan 2020  Francs Côtes de Bordeaux,Bordeaux,92,$19
Kyle Burke 2021 Chardonnay (Sonoma Valley),Sonoma,92,$23
Charles & Charles 2020 Bolt Cabernet Sauvignon (Columbia Valley (WA)),Columbia Valley,92,$15
Succession 2020 Malbec (Columbia Valley (WA)),Columbia Valley,92,$46
Charles & Charles 2020 Bolt Cabernet Sauvignon (Columbia Valley (WA)),Columbia Valley,92,$15
Crū 2021 Paragon Vineyard Albariño (Edna Valley),Central Coast,92,$20
De Loach 2019 O.F.S. Pinot Noir (Russian River Valley),Sonoma,92,$45
Dossier 2021 Sauvignon Blanc (Yakima Valley),Columbia Valley,92,$42
Echolands 2019 Seven Hills Vineyard Red (Walla Walla Valley (WA)),Columbia Valley,92,$52
Maidenstoen 2021 Grüner Veltliner (Edna Valley),Central Coast,92,$24
Migration 2020 Pinot Noir (Sonoma Coast),Sonoma,92,$44
